261150081, 609, 17, 1
261150082, 619, 10, 0
261150083, 409, 15, 0
261150084, 647, 12, 0
261150085, 622, 14, 1
261150086, 521, 10, 0
261150087, 584, 14, 1
261150089, 749, 17, 1
261150090, 636, 18, 0
261150091, 607, 16, 0
261150092, 734, 17, 1
261150093, 432, 12, 1
261150095, 600, 16, 1
261150096, 496, 11, 0
261150098, 515, 16, 0
261150102, 785, 15, 1
261150103, 559, 20, 1
261150104, 736, 20, 0
261150105, 792, 12, 0
261150106, 681, 14, 0
261150107, 694, 19, 1
261150108, 559, 14, 0
261150110, 699, 14, 0
261150111, 779, 18, 0
261150171, 771, 16, 1
261150327, 483, 17, 1
261150328, 636, 17, 0
261150329, 539, 13, 1
261150330, 631, 15, 1
261150331, 522, 12, 0
261150705, 633, 10, 1
261150714, 671, 12, 1
261150724, 462, 10, 0
261150726, 754, 19, 1
261150727, 612, 15, 1
261150728, 533, 13, 0
261150729, 530, 15, 1
261150730, 658, 16, 1
261150731, 570, 11, 1
261150732, 410, 16, 0
261150733, 590, 11, 0
261150734, 789, 17, 1
261150735, 505, 13, 1
261150736, 517, 20, 0
261150737, 672, 10, 1
261150738, 585, 16, 1
261150739, 545, 17, 0
261150740, 496, 16, 1
261150741, 494, 15, 0
261150742, 732, 16, 0
261150743, 485, 20, 0
261150744, 674, 18, 0
261150745, 790, 19, 0
261150746, 546, 20, 1
261150747, 792, 16, 1
261150764, 631, 19, 0
261150765, 780, 12, 1
261150766, 633, 10, 0
261150768, 560, 19, 0
261150769, 410, 13, 0
261150770, 432, 15, 0
261151073, 514, 18, 1
261151076, 419, 14, 0
261151077, 689, 11, 1
261151079, 732, 19, 0
261151080, 779, 15, 1
261151081, 507, 20, 1
261151082, 535, 11, 0
261151083, 579, 20, 1
261151084, 693, 13, 1
261151085, 722, 17, 1
261151086, 426, 17, 1
261151087, 552, 14, 1
261151088, 524, 17, 1
261151089, 592, 12, 0
261151091, 798, 17, 0
261151096, 584, 16, 1
261151097, 798, 12, 0
261151098, 625, 14, 1
261151099, 609, 17, 1
261151100, 713, 14, 1
261151101, 476, 11, 1
261151102, 536, 20, 1
261151103, 519, 18, 0
261151105, 768, 17, 1
261151106, 634, 12, 1
261151107, 598, 17, 1
261151125, 504, 13, 1
261151202, 696, 14, 0
261151203, 665, 17, 0
261151205, 400, 13, 0
261151207, 699, 18, 1
261151208, 467, 10, 0
261151214, 686, 13, 0
261151215, 657, 19, 0
261151220, 433, 12, 0
261151222, 647, 20, 0
261151223, 654, 12, 1
261151229, 547, 18, 0
261151230, 569, 11, 1
261151231, 623, 12, 0
261151233, 571, 16, 1
261151234, 421, 13, 1
261151235, 691, 13, 0
261151236, 797, 11, 1
261151237, 466, 12, 0
261151238, 438, 10, 1
261151239, 479, 15, 0
261151240, 438, 18, 0
261151241, 797, 15, 0
261151242, 534, 11, 0
261151244, 496, 16, 0
261151245, 566, 12, 1
261151246, 629, 11, 0
261151248, 515, 18, 1
261151249, 554, 19, 0
261151250, 495, 15, 0
261151251, 669, 11, 0
261151253, 575, 16, 0
261151255, 637, 15, 0
261151256, 512, 13, 1
261151257, 713, 18, 1
261151258, 497, 15, 1
261151259, 433, 16, 0
261151260, 740, 10, 0
261151261, 649, 14, 1
261151262, 530, 18, 0
261151263, 629, 20, 0
261151264, 462, 15, 0
261151265, 446, 11, 1
261151266, 641, 16, 0
261151267, 546, 10, 1
261151269, 683, 16, 0
261151270, 472, 12, 0
261151271, 776, 18, 0
261151272, 716, 17, 0
261151273, 550, 15, 1
261151274, 705, 16, 1
261151275, 743, 12, 0
261151276, 550, 13, 1
261151277, 668, 10, 1
261151278, 642, 11, 1
261151279, 486, 16, 0
261151280, 775, 16, 1
261151281, 795, 16, 1
261151282, 426, 20, 0
261151283, 454, 15, 0
261151285, 502, 20, 1
261151287, 518, 19, 1
261151288, 549, 12, 0
261151289, 671, 15, 0
261151290, 777, 19, 1
261151291, 513, 16, 1
261151292, 441, 16, 0
261151293, 619, 14, 0
261151294, 789, 14, 0
261151295, 428, 16, 0
261151297, 577, 12, 1
261151299, 659, 20, 0
261151300, 723, 10, 1
261151301, 460, 13, 0
261151302, 670, 14, 0
261151303, 558, 18, 1
261151304, 593, 12, 0
261151306, 777, 12, 0
261151311, 709, 14, 0
261151312, 472, 18, 1
261151313, 484, 10, 0
261151314, 420, 19, 0
261151316, 407, 19, 1
261151317, 553, 13, 0
261151319, 693, 17, 1
261151320, 711, 11, 1
261151321, 459, 16, 0
261151322, 748, 12, 0
261151323, 478, 11, 1
261151325, 734, 19, 1
261151326, 532, 13, 0
261151329, 504, 18, 1
261151487, 748, 11, 0
261151488, 766, 20, 0
261151489, 439, 17, 0
261151490, 645, 16, 0
261151542, 571, 15, 0
261151543, 467, 19, 0
261151544, 562, 15, 0
261151546, 470, 13, 0
261151547, 700, 13, 0
261151549, 656, 10, 0
261151550, 513, 10, 0
261151551, 479, 15, 1
261151552, 547, 16, 0
261151553, 560, 13, 1
261151556, 451, 18, 0
261151557, 521, 14, 0
261151558, 723, 18, 0
261151561, 463, 14, 1
261151562, 425, 12, 1
261151563, 415, 10, 1
261151564, 652, 14, 1
261151566, 744, 18, 1
261151567, 499, 12, 0
261151568, 738, 11, 1
261151570, 665, 20, 1
261151571, 780, 13, 1
261151578, 741, 10, 1
261151580, 501, 18, 0
261151581, 452, 12, 0
261151584, 591, 20, 0
261151585, 622, 19, 1
261151587, 579, 12, 0
261151588, 676, 15, 0
261151589, 435, 16, 0
261151735, 629, 15, 0
261151737, 494, 16, 0
261151738, 534, 13, 0
261151739, 647, 11, 1
261151745, 469, 16, 1
261151748, 786, 13, 0
261151749, 563, 17, 1
261151751, 439, 11, 1
261151752, 663, 17, 1
261151753, 424, 12, 1
261151754, 507, 10, 1
261151755, 723, 16, 0
261151756, 687, 16, 1
261151758, 413, 12, 1
261151759, 423, 20, 0
261151760, 734, 19, 1
261151761, 723, 17, 0
261151762, 423, 18, 1
261151763, 578, 10, 0
261151764, 427, 15, 1
261151765, 600, 10, 0
261151767, 477, 16, 1
261151768, 509, 10, 1
261151769, 782, 15, 0
261151770, 775, 19, 0
261151771, 592, 17, 0
261151772, 627, 14, 0
261151773, 786, 20, 1
261151774, 509, 13, 0
261151775, 769, 16, 0
261151776, 493, 20, 0
261151777, 770, 20, 1
261151780, 759, 14, 1
261151781, 762, 20, 0
261151783, 765, 16, 1
261151784, 636, 18, 1
261151785, 663, 18, 0
261151786, 674, 13, 0
261151787, 596, 12, 0
261151788, 679, 20, 0
261151789, 798, 19, 0
261151790, 674, 15, 0
261151793, 524, 18, 1
261151795, 542, 14, 1
261151796, 739, 12, 1
261151797, 727, 11, 1
261151799, 656, 14, 1
261151800, 484, 17, 1
261151801, 708, 17, 1
261151802, 684, 16, 1
261151803, 786, 18, 1
261151804, 420, 12, 1
261151805, 477, 10, 0
261151806, 502, 14, 1
261151812, 566, 14, 0
261151813, 654, 11, 0
261151814, 723, 19, 0
261151815, 526, 10, 0
261151816, 753, 14, 1
261151817, 575, 15, 1
261151818, 739, 20, 0
261151932, 518, 13, 0
261151933, 522, 11, 0
261151934, 673, 19, 0
261151935, 547, 19, 0
261151937, 456, 15, 0
261151938, 598, 14, 1
261151939, 656, 18, 1
261151940, 698, 11, 0
261151941, 486, 12, 1
261151942, 411, 16, 0
261151943, 522, 13, 0
261151944, 607, 13, 0
261151945, 557, 18, 0
261151946, 553, 12, 0
261151947, 745, 20, 0
261151948, 401, 13, 0
261151949, 583, 13, 1
261151950, 672, 14, 0
261151951, 591, 20, 1
261151952, 416, 20, 0
261151953, 700, 14, 0
261151954, 763, 11, 0
261151955, 557, 12, 1
261151956, 523, 19, 0
261151957, 480, 17, 0
261151958, 713, 10, 0
261151959, 419, 12, 0
261151960, 692, 11, 1
261151961, 436, 11, 0
261151962, 745, 10, 1
261151963, 767, 17, 0
261151967, 664, 15, 0
261151968, 468, 11, 0
261151970, 623, 17, 1
261151975, 720, 15, 0
261151976, 777, 19, 0
261151978, 789, 10, 1
261151981, 565, 20, 1
261151982, 513, 15, 1
261151983, 408, 12, 0
261151984, 531, 20, 0
261151985, 665, 13, 0
261151986, 572, 16, 0
261151987, 739, 13, 0
261151988, 588, 15, 0
261151989, 659, 20, 0
261151990, 620, 10, 1
261151996, 592, 18, 0
261151997, 698, 12, 0
261151998, 766, 14, 0
261151999, 522, 14, 0
261152000, 526, 12, 1
261152001, 661, 14, 0
261152002, 401, 18, 0
261152004, 710, 13, 0
261152005, 675, 12, 1
261152006, 662, 14, 0
261152007, 792, 10, 0
261152008, 412, 16, 0
261152009, 516, 13, 1
261152011, 474, 10, 0
261152012, 729, 14, 0
261152013, 585, 19, 1
261152014, 698, 14, 0
261152015, 799, 18, 1
261152016, 664, 20, 1
261152017, 430, 16, 1
261152018, 581, 10, 1
261152019, 582, 11, 1
261152020, 789, 15, 0
261152021, 762, 19, 0
261152023, 496, 20, 0
261152024, 788, 13, 1
261152025, 400, 19, 1
261152026, 771, 10, 1
261152027, 754, 16, 0
261152039, 747, 11, 0
261152042, 431, 13, 0
261152043, 538, 14, 0
261152044, 408, 18, 1
261152045, 726, 17, 1
261152046, 621, 16, 0
261152047, 624, 19, 1
261152052, 636, 19, 1
261152053, 599, 14, 1
261152054, 679, 20, 1
261152055, 472, 13, 1
261152056, 689, 19, 1
261152060, 682, 20, 1
261152062, 789, 16, 0
261152063, 476, 10, 1
261152065, 525, 10, 0
261152068, 660, 14, 1
261152069, 447, 11, 0
261152070, 529, 13, 0
261152071, 459, 12, 1
261152073, 624, 10, 1
261152074, 655, 14, 1
261152075, 746, 20, 1
261152076, 607, 18, 0
261152079, 577, 13, 0
261152082, 586, 12, 0
261152084, 650, 16, 0
261152085, 627, 15, 0
261152088, 633, 17, 0
261152680, 535, 15, 1
261152681, 560, 13, 1
261152682, 480, 10, 1
261152683, 600, 14, 0
261152684, 450, 12, 0
261152685, 573, 18, 1
261152687, 662, 20, 1
261152688, 519, 18, 1
261152689, 639, 19, 0
261152690, 704, 11, 1
261152691, 449, 12, 1
261152692, 605, 12, 0
261152695, 506, 13, 1
261152698, 654, 12, 1
261152700, 457, 19, 0
261152701, 607, 19, 0
261152702, 560, 12, 1
261152704, 618, 19, 0
261152705, 676, 18, 1
261152707, 609, 11, 0
261152709, 508, 12, 1
261152710, 677, 16, 0
261152712, 654, 19, 0
261152715, 674, 13, 0
261152716, 508, 19, 0
261152718, 674, 15, 0
261152719, 589, 18, 1
261152721, 407, 20, 1
261152722, 594, 15, 0
261152724, 541, 13, 1
261152725, 709, 14, 0
261152726, 729, 10, 1
261152728, 422, 13, 0
261152730, 465, 18, 1
261152731, 532, 19, 1
261152732, 442, 15, 0
261152735, 663, 16, 1
261152738, 613, 10, 0
261152739, 456, 19, 0
261152744, 491, 18, 1
261152748, 768, 11, 0
261152749, 760, 13, 0
261152751, 567, 10, 0
261152752, 784, 11, 1
261152754, 470, 20, 1
261152755, 570, 17, 1
261152757, 730, 11, 1
261152758, 755, 11, 1
261152760, 763, 20, 1
261152761, 800, 19, 0
261152763, 644, 17, 1
261152764, 786, 15, 0
261152765, 663, 14, 0
261152769, 477, 18, 0
261152771, 440, 18, 0
261152772, 733, 13, 1
261152774, 608, 11, 1
261152775, 406, 16, 0
261152777, 630, 13, 0
261152778, 722, 13, 1
261152779, 666, 19, 1
261152781, 478, 14, 1
261152782, 636, 18, 1
261152787, 795, 16, 1
261152798, 442, 11, 0
261152799, 622, 14, 0
261152830, 690, 19, 1
261153008, 726, 18, 0
261153010, 500, 11, 0
261153011, 685, 14, 1
261153012, 663, 17, 0
261153014, 442, 18, 1
261153015, 600, 16, 1
261153016, 782, 13, 0
261153017, 773, 19, 1
261153018, 410, 11, 0
261153019, 427, 14, 0
261153020, 665, 17, 1
261153021, 791, 18, 1
261153115, 780, 14, 0
261153116, 599, 10, 1
261153117, 435, 15, 1
261153118, 464, 14, 1
261153119, 452, 19, 1
261153120, 517, 15, 1
261153121, 628, 18, 1
261153122, 404, 18, 1
261153123, 481, 11, 1
261153124, 461, 13, 1
261153125, 782, 14, 1
261153126, 548, 13, 0
261153227, 664, 10, 1
261153386, 694, 12, 1
261153387, 495, 10, 0
261153388, 578, 15, 0
261153707, 452, 11, 1
261153708, 799, 10, 1
261153710, 796, 12, 0
261153721, 732, 20, 0
261153722, 463, 20, 1
261153723, 504, 14, 1
261153724, 565, 15, 0
261153725, 589, 19, 0
261153726, 410, 14, 0
261153727, 675, 16, 1
261153728, 520, 18, 1
261153729, 572, 15, 0
261153730, 606, 14, 1
261153733, 404, 13, 0
261153734, 708, 13, 1
261153735, 788, 13, 1
261153736, 773, 10, 1
261153737, 541, 11, 1
261153738, 519, 14, 1
261153744, 711, 17, 1
261153745, 565, 11, 1
261153746, 471, 11, 0
261153747, 429, 18, 0
261153749, 769, 18, 1
261153751, 413, 10, 1
261153752, 412, 15, 0
261153754, 735, 15, 0
261153756, 562, 13, 1
261153758, 499, 14, 0
261153759, 667, 10, 1
261153761, 603, 16, 0
261153766, 539, 11, 1
261153769, 635, 20, 0
261153770, 531, 13, 1
261153771, 516, 14, 1
261153772, 736, 16, 1
261153773, 482, 19, 0
261154071, 400, 13, 1
261154072, 602, 16, 1
261154073, 666, 19, 1
261154075, 404, 16, 0
261154076, 712, 11, 1
261154080, 693, 20, 0
261154081, 596, 14, 1
261154086, 416, 16, 0
261154087, 734, 19, 0
261154088, 623, 16, 0
261154090, 752, 18, 0
261154091, 749, 14, 1
261154155, 632, 15, 0
261154156, 657, 13, 1
261154157, 582, 20, 1
261154158, 748, 13, 0
261154159, 788, 12, 0
261154160, 479, 12, 0
261154161, 503, 16, 0
261154162, 659, 19, 0
261154163, 431, 20, 0
261154165, 719, 17, 1
261154167, 612, 14, 0
261154168, 627, 16, 0
261154169, 729, 10, 1
261154170, 549, 19, 1
261154171, 659, 10, 0
261154172, 421, 18, 0
261154173, 465, 16, 1
261154174, 736, 19, 0
261154175, 472, 12, 1
261154176, 493, 12, 1
261154178, 774, 19, 1
261154179, 483, 14, 0
261154181, 667, 13, 0
261154182, 669, 18, 0
261154183, 748, 11, 1
261154184, 518, 13, 0
261154189, 719, 17, 0
261154206, 459, 20, 0
261154210, 664, 13, 1
261154211, 656, 20, 1
261154212, 471, 10, 1
261154216, 705, 14, 0
261154221, 488, 15, 1
261154225, 611, 10, 1
261154231, 603, 10, 1
261154237, 541, 18, 1
261154242, 562, 19, 0
261154246, 439, 18, 0
261154311, 646, 14, 1
261154339, 771, 12, 0
261154341, 685, 18, 0
261154343, 702, 14, 0
261154344, 772, 10, 1
261154345, 572, 16, 1
261154346, 675, 19, 0
261154348, 781, 16, 0
261154349, 722, 20, 0
261154350, 533, 20, 0
261154351, 694, 18, 0
261154461, 475, 17, 1
261154462, 683, 19, 1
261154463, 485, 12, 1
261154464, 531, 16, 1
261154465, 780, 15, 0
261154466, 738, 11, 0
261154468, 613, 19, 1
261154469, 564, 18, 0
261154470, 474, 13, 0
261154472, 733, 18, 0
261154473, 458, 12, 0
261154531, 412, 18, 0
261154532, 492, 18, 0
261154533, 459, 11, 1
261154534, 510, 17, 0
261154535, 471, 13, 1
261154537, 721, 20, 0
261154538, 678, 14, 1
261154539, 576, 17, 1
261154540, 541, 15, 0
261154543, 452, 19, 1
261154545, 700, 18, 0
261154546, 506, 12, 0
261154547, 625, 11, 0
261154548, 464, 15, 0
261154550, 775, 10, 0
261154551, 793, 10, 0
261154552, 709, 16, 1
261154553, 454, 12, 0
261154554, 557, 13, 0
261154555, 794, 10, 0
261154559, 526, 15, 0
261154561, 588, 13, 1
261154562, 424, 16, 1
261154563, 488, 19, 1
261154565, 422, 19, 0
261154567, 683, 18, 1
261154568, 537, 16, 0
261154570, 553, 12, 0
261154571, 675, 18, 0
261154572, 530, 12, 1
261154573, 412, 11, 0
261154575, 722, 10, 0
261154576, 475, 16, 0
261154577, 654, 11, 0
261154578, 553, 20, 0
261154580, 671, 10, 1
261154581, 491, 16, 1
261154582, 553, 18, 1
261154816, 450, 20, 1
261154817, 445, 17, 1
261154818, 536, 12, 0
261154819, 485, 20, 1
261154820, 558, 10, 0
261154821, 409, 18, 0
261154822, 787, 20, 1
261154823, 506, 11, 1
261154824, 452, 19, 1
261154825, 522, 17, 0
261154826, 501, 20, 0
261154827, 501, 10, 0
261154828, 715, 19, 1
261154829, 404, 14, 1
261154833, 691, 20, 1
261154834, 468, 20, 0
261154835, 453, 17, 0
261154836, 477, 14, 0
261154837, 597, 11, 0
261154838, 429, 18, 1
261154839, 739, 17, 0
261154840, 489, 20, 1
261154841, 786, 17, 1
261154846, 769, 13, 0
261154847, 751, 17, 0
261154848, 572, 12, 0
261154849, 509, 16, 1
261155183, 618, 19, 1
261155187, 414, 10, 0
261155188, 429, 10, 1
261155189, 542, 12, 1
261155190, 508, 15, 0
261155191, 486, 20, 1
261155326, 779, 16, 0
261155327, 615, 18, 0
261155337, 575, 10, 1
261155340, 428, 20, 0
261155382, 486, 13, 0
261155384, 510, 13, 1
261155385, 742, 12, 1
261155386, 463, 18, 0
261155387, 688, 17, 0
261155388, 407, 14, 0
261155390, 556, 10, 1
261155391, 524, 14, 0
261155392, 662, 12, 1
261155393, 587, 16, 0
261155394, 704, 11, 0
261155396, 779, 17, 0
261155397, 441, 18, 1
261155398, 478, 20, 0
261155399, 795, 17, 1
261155400, 597, 14, 1
261155401, 447, 15, 0
261155402, 648, 14, 0
261155403, 445, 11, 1
261155409, 616, 11, 0
261155411, 437, 11, 1
261155412, 587, 18, 1
261155414, 734, 12, 0
261155415, 514, 14, 0
261155416, 765, 11, 1
261155418, 490, 14, 0
261155419, 438, 18, 0
261155420, 685, 15, 0
261155421, 437, 15, 0
261155422, 461, 11, 1
261155423, 443, 10, 0
261155424, 784, 10, 1
261155425, 514, 14, 1
261155426, 574, 16, 0
261155427, 789, 12, 1
261155428, 746, 16, 1
261155429, 572, 15, 1
261155430, 668, 12, 1
261155431, 679, 12, 1
261155432, 645, 10, 0
261155434, 477, 16, 1
261155435, 784, 11, 1
261155437, 603, 16, 1
261155438, 470, 10, 0
261155439, 729, 16, 1
261155440, 505, 15, 1
261155441, 630, 13, 1
261155442, 508, 19, 0
261155444, 577, 18, 0
261155445, 503, 12, 0
261155446, 568, 20, 0
261155447, 520, 20, 1
261155448, 668, 11, 0
261155449, 497, 10, 0
261155456, 529, 10, 1
261155458, 497, 12, 0
261155460, 523, 20, 0
261155461, 406, 18, 0
261155462, 622, 10, 1
261155492, 623, 13, 1
261155493, 633, 20, 1
261155494, 593, 19, 0
261155495, 758, 16, 0
261155496, 401, 12, 0
261155497, 603, 18, 1
261155500, 578, 20, 1
261155504, 715, 13, 0
261155509, 426, 10, 1
261155513, 606, 19, 1
261155514, 715, 16, 1
261155515, 710, 16, 1
261155516, 458, 13, 1
261155517, 795, 17, 1
261155518, 461, 15, 1
261155519, 626, 16, 0
261155521, 737, 20, 1
261155522, 621, 11, 1
261155523, 452, 17, 1
261155524, 418, 18, 0
261155525, 577, 11, 1
261155526, 623, 20, 1
261155527, 779, 19, 0
261155528, 597, 14, 1
261155533, 654, 15, 0
261155534, 515, 13, 1
261155535, 800, 17, 0
261155536, 539, 12, 0
261155537, 460, 10, 1
261155538, 599, 17, 1
261155539, 732, 18, 0
261155540, 403, 17, 1
261155541, 474, 18, 1
261155542, 559, 11, 0
261155543, 432, 19, 0
261155544, 748, 19, 1
261155545, 707, 10, 0
261155546, 410, 13, 1
261155547, 779, 12, 1
261155558, 543, 11, 0
261155564, 429, 17, 0
261155567, 660, 12, 1
261155569, 511, 18, 1
261155570, 757, 10, 1
261155571, 790, 19, 1
261155572, 653, 20, 0
261155573, 800, 16, 0
261155575, 789, 10, 0
261155576, 664, 13, 1
261155578, 735, 15, 1
261155579, 599, 14, 1
261155580, 402, 19, 1
261155581, 466, 16, 1
261155582, 546, 14, 0
261155583, 731, 12, 1
261155584, 477, 10, 1
261155585, 618, 19, 0
261155586, 612, 16, 1
261155587, 530, 15, 0
261155588, 544, 17, 0
261155589, 595, 15, 0
261155590, 783, 10, 1
261155591, 639, 16, 0
261155592, 752, 14, 1
261155593, 717, 20, 1
261155594, 604, 17, 0
261155595, 434, 18, 1
261155596, 724, 20, 0
261155597, 530, 14, 0
261155598, 589, 18, 0
261155600, 714, 17, 1
261155601, 573, 19, 0
261155602, 634, 18, 1
261155603, 756, 17, 0
261155604, 719, 17, 1
261155605, 661, 19, 1
261155606, 597, 12, 0
261155607, 610, 19, 0
261155608, 796, 13, 0
261155609, 474, 19, 0
261155610, 496, 19, 1
261155611, 504, 19, 1
261155612, 579, 17, 1
261155613, 600, 14, 1
261155616, 737, 14, 1
261155619, 427, 11, 1
261155620, 708, 10, 0
261155703, 580, 12, 1
261155705, 400, 10, 1
261155706, 450, 13, 1
261155707, 700, 17, 1
261155708, 434, 13, 1
261155710, 655, 11, 0
261155711, 634, 15, 0
261155712, 587, 15, 0
261155713, 529, 15, 1
261155715, 473, 11, 0
261155716, 711, 19, 1
261155722, 455, 15, 1
261155724, 406, 10, 0
261155725, 459, 15, 1
261155728, 451, 11, 1
261155742, 754, 16, 0
261155743, 686, 19, 0
261155744, 409, 16, 1
261155778, 470, 20, 1
261155779, 573, 16, 1
261155780, 742, 14, 1
261155781, 671, 11, 0
261156130, 545, 12, 0
261156131, 768, 18, 1
261156132, 777, 12, 1
261156135, 683, 16, 1
261156136, 715, 10, 1
261156139, 498, 15, 1
261156141, 425, 15, 0
261156142, 661, 10, 1
261156143, 600, 15, 1
261156144, 643, 17, 0
261156145, 655, 12, 1
261156146, 691, 19, 0
261156147, 774, 19, 1
261156148, 627, 16, 1
261156149, 554, 16, 1
261156150, 636, 20, 0
261156151, 797, 19, 1
261156152, 596, 17, 0
261156153, 509, 11, 1
261156154, 631, 20, 1
261156155, 634, 14, 0
261156156, 455, 14, 0
261156159, 658, 16, 0
261156160, 580, 12, 1
261156161, 694, 20, 0
261156162, 670, 20, 1
261156163, 457, 15, 0
261156164, 437, 15, 0
261156165, 668, 13, 0
261156169, 500, 12, 0
261156170, 710, 13, 1
261156172, 483, 20, 1
261156178, 707, 18, 0
261156180, 624, 18, 1
261156183, 733, 13, 1
261156185, 642, 13, 1
261156187, 478, 11, 1
261156189, 469, 19, 1
261156191, 591, 12, 1
261156192, 786, 10, 1
261156193, 517, 13, 0
261156196, 568, 16, 1
261156198, 510, 17, 0
261156200, 626, 12, 1
261156201, 764, 11, 1
261156203, 580, 16, 0
261156204, 654, 17, 0
261156206, 501, 10, 0
261156207, 638, 12, 0
261156209, 705, 10, 0
261156211, 713, 11, 0
261156212, 531, 18, 0
261156214, 680, 17, 0
261156215, 704, 12, 0
261156217, 680, 13, 1
261156218, 528, 18, 0
261156220, 740, 17, 0
261156221, 614, 14, 0
261156222, 764, 20, 1
261156223, 439, 15, 0
261156224, 500, 20, 1
261156225, 418, 12, 1
261156226, 720, 10, 1
261156227, 789, 10, 1
261156272, 666, 14, 0
261156507, 474, 16, 0
261156508, 518, 15, 0
261156509, 600, 13, 1
261156510, 489, 13, 1
261156511, 610, 13, 0
261156512, 506, 16, 1
261156514, 433, 12, 0
261156515, 764, 14, 1
261156518, 434, 11, 1
261156519, 406, 10, 1
261156520, 464, 18, 0
261156521, 731, 16, 1
261156522, 726, 16, 0
261156523, 612, 10, 1
261156524, 519, 11, 0
261156525, 528, 15, 0
261156526, 733, 11, 1
261156527, 555, 14, 1
261156529, 706, 14, 0
261156530, 601, 13, 1
261156531, 455, 15, 0
261156532, 762, 16, 0
261156535, 685, 12, 1
261156536, 676, 14, 0
261156537, 668, 18, 1
261156538, 444, 10, 0
261156541, 447, 11, 1
261156542, 617, 16, 0
261156543, 426, 12, 0
261156544, 401, 14, 1
261156545, 463, 16, 1
261156546, 688, 16, 1
261156547, 695, 20, 1
261156559, 480, 10, 1
261156569, 654, 19, 1
261156571, 427, 13, 1
261156573, 471, 17, 1
261156574, 446, 11, 1
261156575, 404, 16, 0
261156576, 744, 14, 1
261156577, 415, 17, 0
261156578, 726, 17, 0
261156579, 762, 19, 1
261156581, 657, 18, 0
261156583, 408, 11, 1
261156584, 541, 14, 0
261156585, 402, 13, 0
261156586, 468, 10, 1
261156588, 738, 12, 0
261156589, 614, 19, 1
261156591, 418, 14, 0
261156592, 671, 17, 0
261156593, 643, 14, 1
261156594, 495, 19, 0
261156595, 733, 20, 1
261156596, 573, 17, 0
261156597, 735, 14, 1
261156598, 763, 15, 1
261156599, 510, 17, 0
261156600, 623, 13, 1
261156601, 609, 14, 0
261156603, 612, 15, 1
261156605, 529, 13, 0
261156606, 563, 16, 1
261156608, 568, 20, 0
261156609, 665, 20, 0
261156727, 768, 12, 0
261156728, 789, 18, 0
261156729, 503, 14, 0
261156730, 800, 18, 1
261156736, 638, 16, 0
261156737, 697, 10, 1
261156760, 737, 15, 0
261156761, 725, 17, 1
261156765, 734, 12, 1
261156766, 526, 13, 1
261156767, 715, 20, 1
261156768, 591, 12, 0
261156769, 449, 18, 0
261156770, 799, 15, 0
261156771, 431, 11, 0
261156772, 737, 13, 1
261157055, 460, 16, 1
261157056, 435, 18, 0
261157057, 406, 18, 1
261157058, 708, 11, 1
261157059, 783, 20, 0
261157060, 694, 13, 1
261157061, 496, 12, 1
261157063, 457, 10, 1
261157064, 501, 20, 0
261157065, 788, 14, 0
261157066, 470, 14, 1
261157067, 747, 10, 0
261157068, 650, 14, 1
261157069, 628, 13, 1
261157070, 647, 10, 1
261157071, 531, 10, 0
261157072, 708, 19, 0
261157095, 768, 20, 1
261157097, 414, 11, 0
261157100, 411, 13, 0
261157102, 423, 14, 0
261157103, 748, 11, 1
261157108, 542, 10, 0
261157110, 784, 20, 1
261157111, 402, 20, 1
261157112, 614, 13, 1
261157114, 601, 15, 0
261157115, 553, 18, 1
261157116, 590, 10, 1
261157159, 423, 11, 0
261157160, 420, 14, 0
261157195, 674, 13, 1
261157198, 423, 14, 1
261157200, 526, 20, 1
261157254, 574, 10, 0
261157255, 751, 18, 0
261157257, 639, 12, 0
261157258, 484, 12, 0
261157261, 462, 11, 0
261157262, 514, 18, 0
261157263, 427, 20, 1
261157393, 478, 14, 0
261157394, 599, 18, 1
261157430, 531, 13, 1
261157463, 722, 19, 1
261157469, 568, 16, 1
261157475, 566, 12, 0
261157484, 741, 13, 1
261157486, 732, 11, 0
261157487, 745, 13, 1
261157497, 664, 10, 1
261157501, 494, 17, 0
261157504, 485, 17, 1
261157505, 550, 16, 0
261157506, 740, 19, 1
261157507, 555, 19, 1
261157508, 527, 14, 0
261157510, 741, 10, 1
261157526, 533, 10, 0
261157730, 705, 11, 0
261157731, 499, 10, 1
261157732, 698, 14, 0
261157734, 582, 16, 0
261157735, 759, 13, 1
261157736, 601, 17, 1
261157739, 468, 19, 1
261157740, 633, 11, 0
261157742, 745, 14, 1
261157743, 498, 17, 0
261157744, 718, 18, 1
261157748, 441, 14, 1
261157749, 774, 18, 0
261157751, 682, 18, 0
261157752, 526, 13, 1
261157754, 493, 18, 1
261157755, 598, 15, 0
261157756, 670, 11, 1
261157757, 702, 19, 1
261157759, 486, 16, 1
261157760, 427, 20, 1
261157761, 612, 20, 0
261157762, 505, 10, 1
261157763, 557, 18, 0
261157764, 494, 14, 1
261157766, 765, 20, 1
261157772, 538, 11, 1
261157773, 776, 11, 0
261157774, 463, 14, 1
261157775, 746, 12, 0
261157776, 424, 16, 1
261157777, 643, 12, 1
261157778, 483, 16, 0
261157779, 492, 13, 1
261157780, 486, 18, 1
261157781, 605, 10, 1
261157782, 648, 20, 1
261157786, 437, 13, 1
261157787, 510, 11, 0
261157788, 621, 16, 0
261157789, 447, 20, 0
261157995, 709, 10, 0
261157996, 469, 17, 0
261157998, 700, 20, 0
